Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
13/06/2021 01:00:00,13/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",75844183,14/06/2021 14:01:00,A
12/06/2021 01:00:00,12/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",78321063,14/06/2021 14:01:00,A
11/06/2021 01:00:00,11/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",78791336,15/06/2021 14:01:01,A
10/06/2021 01:00:00,10/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",80568316,15/06/2021 14:01:01,A
09/06/2021 01:00:00,09/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",97069376,11/06/2021 12:01:01,A
08/06/2021 01:00:00,08/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",100705824,09/06/2021 14:01:00,A
07/06/2021 01:00:00,07/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",101994256,09/06/2021 14:01:00,A
06/06/2021 01:00:00,06/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",107754507,08/06/2021 12:01:01,A
05/06/2021 01:00:00,05/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",104403569,08/06/2021 12:01:01,A
04/06/2021 01:00:00,04/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",102564875,08/06/2021 12:01:01,A
03/06/2021 01:00:00,03/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",97293358,04/06/2021 14:01:01,A
02/06/2021 01:00:00,02/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",103149556,03/06/2021 14:01:00,A
01/06/2021 01:00:00,01/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",99515747,03/06/2021 14:01:00,A
31/05/2021 01:00:00,31/05/2021,"NTS Energy Offtaken, Industrial Offtake Total",104548855,03/06/2021 12:01:01,A
30/05/2021 01:00:00,30/05/2021,"NTS Energy Offtaken, Industrial Offtake Total",106492403,01/06/2021 14:01:00,A
29/05/2021 01:00:00,29/05/2021,"NTS Energy Offtaken, Industrial Offtake Total",108956969,31/05/2021 12:01:01,A
28/05/2021 01:00:00,28/05/2021,"NTS Energy Offtaken, Industrial Offtake Total",116954790,30/05/2021 12:01:00,A
